id,followers,genres,name,popularity
0beNzznf23ag9kGUkeED24,111,[],Floyd Robinson,9
2qoBhcd2StGWOswi80vfxF,94,[],The Knockouts,9
4j07I8NDDAMIy4BWc6aqOj,1687,"['rock-and-roll', 'rockabilly']",Jody Reynolds,26
24Do6BPcxORedhcXObMDfI,1129,"['rock-and-roll', 'rockabilly', 'traditional rockabilly']",Gene Summers,20
4FKaijXvErfq0vkTNlYjRW,624,"['doo-wop', 'soda pop']",The Mellows,16
7Muk4hOGTlqBqHc9XMhqSY,1044,['slovenian folk'],Ansambel Franca Miheliča,19
6ttHwO4hLFzak8fZX3SNeV,465,['slovenian folk'],Ansambel Zupan,9
0r18QQYniF7oMPHFPwo5zw,72,[],Oberkrainer,10
2ccOLZMCD1FPZVS9XQL4il,276,['slovenian folk'],Robert Goter,9
28zi2otdxykdgK7slFvOm7,1995,"['slovenian folk', 'slovenian pop']",Modrijani,26
0ErvN4Lpg14wdhkMaajSB1,326,['slovenian folk'],Ansambel Svetlin,7
0pQfZlc1Eq7Fvy6fnYwXrU,78,['slovenian folk'],Kvintet Dori,2
2i9y8eHKqQ24J4wMtOjhJJ,6136,['beatdown'],Black My Heart,19
69JlpHslR9eFL9k4Ze403e,14390,"['melodic hardcore', 'pennsylvania hardcore', 'straight edge']",Reign Supreme,29
31bnrd8MGVsYwoHKn5RPwC,1034,[],Bishop,18
6YHwihvZnsvA1MohQx91AO,10600,"['christian hardcore', 'deathcore', 'mathcore', 'melodic metalcore', 'metallic hardcore']",On Broken Wings,24
0K4i9QDItJabGYMwquh4bY,13977,['melodic metalcore'],Remembering Never,24
0jDfO1IIQf0JBIYSPYzILY,1538,['melodic hardcore'],Grave Maker,8
2NivA846rFNy5zmDNa5P3o,700,['long island punk'],Soldiers,45
4IcUGoGY4veE5OC3OrmQ2b,979,"['straight edge', 'vegan straight edge']",Embrace Today,6
1hHdmyTykcEu4m9EgrAc4l,4951,"['chaotic hardcore', 'melodic hardcore', 'new jersey hardcore']",The Banner,17
5hIqEHybs1OM9sSozMzv9e,782,[],Above This Fire,7
5dr1MpVXg7oBySIAEYqBho,74,[],Solidarity,2
5jtsytMgEUCYIWOnSiKX6I,10032,['beatdown'],Thick As Blood,22
3Yl28cv5aKfgfwTQttsYvL,1687,[],The Red Baron,6
3y5kufNZMAMNXjfGHe91RB,2757,[],Too Pure To Die,11
2zZp2GrRRxDryq999vveBY,10,[],youdid,0
0EOnjNKJfwO5oDKVet3XjD,4,[],Cakebreak,0
50nssCieCCyAwM7OKBlPY6,4,[],Julias Dream,0
2rTVoRBpedtqjXjNMqLeHQ,1,[],Anecoica,0
6ezk9qQPKJDjSwylXZe6Qm,8,[],Human Wave Attack,0
1hmQqKLWQggwXagypePLGj,69,[],Les Baxter & 101 Strings Orchestra,1
0S1Ot83Y4TCSRJUsa0EgP0,20,[],Toy Store Riot,0
5uKGH1xNEDUqhQFnchGgVn,11,[],Mound City Jubilee Quartette,0
73Qv35MrcvsSEi6RLVqm7J,23,[],Five Secrets,5
2xr0osQl3jdlUj2dLJ2nES,42,[],The Enchords,0
00e41v7JDzGexXAA6W1bAi,7,[],809,0
3fnu2xfLk17ihqfY7xTSvn,41,['soda pop'],The Unique Teens,0
0oCDNnfZWqlznm64a40OAO,136,[],RJ Cowdery,1
63C2IVADPWtIrlHOHfwAvr,95,[],The Danderliers,2
75BDf76tHIC4cehlEQmvvY,0,[],The Love-Lords,0
4NILCXIZShXG1oiAGk8jW4,21,[],Commonwealth,0
6GeI0Zwt358ONiubPbkSkQ,5,[],Ernie & The Halos,0
5B89YHWxd6BQCHLvFaSDho,22,[],Da Willys,0
08v5m8gSFIEtKcnpqSNlbe,2325,"['late romantic era', 'russian romanticism']",Vasily Kalinnikov,23
5nYfDJ52Lh3pOefzNWVhBQ,73,['early romantic era'],Franz Xaver Schnyder von Wartensee,0
1Lb7Gn7nVNfxMBkKVmFZyI,949,"['post-romantic era', 'russian modern classical', 'russian romanticism']",Sergei Lyapunov,36
0rdVoRllKaWDVQX83tdGEP,325,['post-romantic era'],Joseph Holbrooke,5
73oPywCB9vAm2A4Vjb3vx5,83,['late romantic era'],Alexander Mackenzie,1
5ffYtnq94OYex4YO0SeL5V,183,"['german romanticism', 'late romantic era']",Friedrich Kiel,3
5Vp6oO51Y4KbSK4D5GH9dW,303,"['german romanticism', 'late romantic era']",Felix Draeseke,6
1O2XBy01DwE1tqMtH9rlpP,603,['spanish contemporary classical'],Bernat Vivancos,26
2Ru2pst4DDCxBZoDeoy8Hj,86,[],Cor Cererols,3
22ZDYpcTdwy6W7ieShj5bN,223,[],Michael Noone,18
0Y9kp8iK7xTbtB44nPNMKN,1559,['musica antigua'],Musica Ficta,16
24Np5Zz5bb3yhjLvFBV3Fl,265,[],Sigvards Kļava,36
1j8guNtYUWPi88NNr3kgRg,283,"['early music choir', 'musica antigua', 'vocal ensemble']",La Colombina,12
3Q60P5d7R7V0CjAmfuJgtV,669,"['choral', 'early music choir']",Bremen Weser-Renaissance,26
7lDDL7P0CVotbOnAmtUKU7,61,[],Ars Combinatoria,12
0Eif0BvJSaktdSIM4pbbz3,907,"['early music choir', 'vocal ensemble']",Ensemble Plus Ultra,18
4tbw1zKAjeOghhCu6gRCYU,965,"['choral', 'early music choir']",Alamire,24
0LBk0igZm0ZDRcJeurHVQ6,15,[],Walter Kittredge,2
0226LeD4pNyAmA5Sk3U6hv,16,[],HARRY MACCARTHY,0
4P1PU8jF57vxB3StZhv1Y0,15,[],GEOGRE FREDERICK ROOT,1
6dT9BQIYmGFGpaDJCk5ohb,7,[],Joseph Philbrick Webster,2
2R5sWqrh5uGhALizsNiT9x,3,[],HAROLD A. WILKINS,0
4ONt4YFUqBnWETEsVaGaTC,4,[],Clinton R. Morse,0
4FWcgU6TOTkYHfIdzuJcgj,7,[],W.T. PURDY,0
1Med2FlXqlpTnduGFlrBq5,34,[],MICHAEL J. SHEA,1
3xgE5rM5CuVaJv08AQPTKR,27,[],LOUIS ELBEL,1
2oeYFQgMgJ44AjvL5NyPSd,5,[],F. Dudleigh Vernor,0
1FUTQtu9WEsCMfkLrzBhxR,2,[],MILO SWEET,1
12VureOsLgnYohU4JqZDdD,30,[],Patrick Sarsfield Gilmore,2
2LGCqmgHD0ZGXtiedWJJA6,15,[],James Sanderson,14
3DHzHEPGEm9qtgonQiya8d,6,[],Arthur A. Penn,4
71E6tTkCEUQAhG8baLRhHY,18,[],George Frederick Root,4
1FMCq5Q0TH8MYJYmVYus3b,51,[],MAY H. BRAE,5
3DpW5aSj3qvBG6vsA2cWPi,14,[],Frank E. Churchill,1
2vUQo59pWsRC8aZk8vxPpq,1444,['lds'],Logan Lds Institute Latter-Day Voices,0
70XNiguwiLZmcszY9c4IUa,5,[],Mike Ericksen,0
64nBcgwjqIX5A1hJKZM3GX,67,['musica piemonteisa'],Pinot Pautass,6
2sBvIMsf6XxxdS6B7tF3nv,60,"['canti alpini', 'musica piemonteisa']",I Farinei Dla Brigna,0
7btZ31PR7spuXzoc43LWLy,383,"['beat italiano', 'italian rockabilly']",Clem Sacco,5
3vM1IHElfPoy6xrlhF1tz7,0,[],I Nobili,0
3QqTpQHomJiUyacaFUmNLU,79,"['canti alpini', 'fisarmonica', 'musica piemonteisa']",Mario Piovano,1
14eN2cOj0s7bmvkYDSKZ2e,0,[],Johnny Mondo,0
7CugkUIznp7FGjTA990nuZ,61,['beat italiano'],La Cricca,2
1JCaIaSYwAO3bOJJ3oqCSd,11,['beat italiano'],I Dinamici,0
5K4PYrr9FfdTdrRfIyjCE9,0,[],I Nordisti,0
044fv8r1ImBjGFxrvZcMnQ,0,[],Persiani,0
7k22C11dbd5EjksjDa0iqO,27,[],Maremoto,1
5diAiFhCmkPwOHq6CikEC8,13,[],Tiziano Crudeli,0
2LXafeQMk9sYyssHpqEjBu,85,[],Lucio Fabbri,9
0EkZnnSwXLrFwh9AzQq9V7,45,[],"I Due Corsari, Enzo Jannacci, Giorgio Gaber, con i Rolling Crew",0
1G4NVcwOayvtdIzgkgT0Sc,77,[],Marco Levi,0
5wt7giJkwK0uv1hUD92zbO,19,[],I Baronetti,0
47gNiVplEnhqwI0ROnSxtl,0,[],Tino Scotti,0
0PGYHuPz8ammny0b0FbosP,45,['french movie tunes'],Myriam Morea,19
1Vl6m7GAMOI33XMDbNDVya,72,[],Hair Ensemble (1967),5
7rqjO6wT4zNlOZs2D2xN5e,1,[],Ronald Dyson;Walter Harris;Galt MacDermot,0
02H6UtKOTtEw5BxHvuPLsQ,32,[],"Grupo Gitano ""Los Tarantos""",0
1UY1tMB39DZl8NxDvra7wf,4,[],Mary Bond Davis;Emmaretta Marks;Melba Moore;Galt MacDermot,0
3qTB5caIpkSUtGFge9HB7Q,620,['vintage radio show'],Nelson Olmsted,7
6rBJfbiL0f9Kcp2xmu8Muk,1952,[],Dirk Freymuth,40
6MpOg6d7ayayoAdSDSPz9R,80,[],Jim Harrison,0
7I8mxb2N6fhcBtOv7IUxD6,64,[],Audren,5
3ncDyHYxhRHGYUqdTefNeJ,1117,['big band'],The Big 18,24
0HlZkBAIST4hb7FxgaOECw,1001,['modern swing'],Gentlemen & Gangsters,16
7Ed9F2toGxNe6JZaxYi9p4,2211,['modern swing'],Professor Cunningham And His Old School,17
7uIlvZe2ZCNWTkPqXNYU2D,1502,['modern swing'],Le Dancing Pepa Swing Band,23
2yQZsLBV1hUF2ofhOhaorZ,2,[],Laurent Terzief,0
2jSeYNEJ7SrWF0FQ4A7BMd,14,[],Erick Deshors,5
416bqtZIIxF9v1p6baOhSJ,48,[],Jdakk,21
4KMt98IljgbTUeeU9KAu7y,9564,"['british experimental', 'experimental', 'experimental guitar', 'free improvisation', 'free jazz', 'tzadik', 'zolo']",Fred Frith,23
3JgykWJiK9U8B4gfoWdDMb,2303,"['experimental guitar', 'free improvisation']",Henry Kaiser,18
4iBOZeQKhT5NBsPxVXq7JL,3664,[],The Golden Palominos,19
487HXAyrcmBArKEcj7KYhZ,1514,['tzadik'],Wayne Horvitz,22
17PS6mukckWnUN4DwilBBs,3190,"['experimental guitar', 'free improvisation', 'free jazz', 'tzadik']",Elliott Sharp,20
7pfGmIs49lIUBtoqAtyUEH,1915,[],Gary Lucas,24
1f1FGHLhOigcRYNI5pcHuh,5390,"['avant-garde jazz', 'free improvisation', 'free jazz']",James Blood Ulmer,17
2bhGtC4F4HZSgbPP8gDxw7,745,['experimental jazz'],Mary Halvorson's Code Girl,13
1RsG4JXnXKTTZkbyrFcLwc,296,[],The Beach Players,6
6G7urPejyNTIRKSn64KQS6,1397,[],Ukulele Hawaiian Band,8
1VRxiYLaT9mgFzn1x17bhP,504,[],Steeldrums & Island Music,22
2EPXMKUIpbDyvLZvvcWKAK,608,[],Aloha Luau,5
2oHIfWhXWiqe8wiwTlAjx8,56,[],The Kahalas,8
6FdIi3o7YZOJ5Mdb9xQfLT,89,[],Singers,16
3x0AYTwu5xlvORnoDKPnLb,1487,"['danish indie', 'danish rock']",Sune Rose Wagner,32
4cpo0qjZRArbnXjkswtIbi,677,[],Pato,11
00nsSvfxtlfYQQcXH89zQ1,241,['danish indie'],Maria Timm,4
0u1n2o7UKADDVIesQBM4ON,61,['danish indie'],Wolfkin,0
1z566xoVQzcg8Scv89zC6y,291,['danish indie'],I Am Bones,6
0k38WUQILSNvng1CvGLC01,335,['danish indie'],Marybell Katastrophy,1
5lzevtL4K3qXWSSZlwAI58,2339,['danish singer-songwriter'],Martin Hall,21
3qTLA5L6rj3bA14H3QQJKG,2941,['bolero mexicano'],Yolanda Y Su Trio Perla Negra,22
0ZBzL4qg9a2cfDfuSpF5Do,21,[],Dominic Caruso,11
5c5L65QQWcsXXI8bfxeWBM,280,[],Lou Levy,11
0EJiQ9rH7v3DSgNTcoRTvX,12,[],Phil Lenk,1
5ZZX263VtjtnPUt9XihobO,16,['american classical piano'],Nohema Fernandez,5
6EocY6VJTmNINgEnnEKeVG,2117,['relaxative'],Chris Ingham,33
2LUJbkmwQpoQ9Zh1Quaacq,10,[],Teresa García Cartula,1
6AicWZbcILfn2IIawsUiJh,19,[],Orquestra Sensacion,0
2MeGtcdrAaoQ2bt1rhbrU7,1027,[],Benny Moré Y Su Orquesta,1
5S1TUGaTnOzoL6ukSVw8iN,1480,['jazz colombiano'],Justo Almario,18
1xFb3VD5jUS7QsW3uph3ef,30,[],Kit Kat Band,4
2YLXTMQ45MUoxpBcyoiHJ0,1,[],Arena Torera,0
6ltWyCHjOcycQDmb7dpZiT,349,[],The Brian Lynch/ Eddie Palmieri Project,10
1e84AdlMmOMHsZ3dglZk6w,6,[],Nik Phelps And The Sprocket Ensemble,0
1l1AGIeo7rUkvAAMM4JUyw,389,[],Alfonso del Valle,4
7uq6bQ98Ru1N6KPYkCEdvm,0,[],Karin & Peter Glanzmann,0
5tCZBaZ3IaRwHh51hcAVMC,49,[],José White,3
3aV3omO0Y0XqOnQixTQC3a,1475,['french punk'],Frères Misère,17
4yBQt16leCHJ5hlduI8jJA,209,[],Le Cri de la Mouche,3
26JzcjpHt96QiwyHbCmdBR,1380,[],Les Naufragés,21
1zmG0iCbyM4rHwcR6SXnvU,225,[],RoadRunners,11
0yv3nnQgM2ZkIqlZE9C48G,1317,[],Los Carayos,12
2YesZxGeYhOBX5sGCNvHlJ,0,[],"Erich Appel, Oliver Colbentson",0
3g6Zva9Y8Kcqommme04Qma,4,[],Barcelona Symphony Orchestra and National Orchestra of Catalonia,0
761CL4DrJTvFhEYNPgpwNb,0,[],Orchestre symphonique de Munich,0
5kl4zFmD4cm5uM1r0MK2d8,4,[],"Philharmonia Slavonica, Alberto Lizzio, Dieter Goldman",0
1ESp7LUoSMyxnJk4OpjlUe,4,[],Milano Opera Congregation,0
67l08dNz8gxaFXqkJg4gYH,3,[],Kurpfalz Chamber Orchestra Mannheim,0
2rw98hxOVV6D5VeQxA070x,6,[],Maurice F. Hentschel,1
6H8UVvQ431tH19hjbELK7B,21,[],Alexander Cattarino,6
1bBt86r2Wu0huL5ZLUw4As,68,[],Pro Musica Symphony Orchestra,10
1AENjc5Pc0tFraFPHZYsW5,15,[],"Alfred Scholz, London Symphony Orchestra",0
1mQuM5cIA8j6ayYW7TzF5G,1,[],Dalibor Lottis,0
00lpLuNE7QeEoeuaO0T1Mn,1,[],Mihail Utkin,0
01WQrJuWgYZovxTOp4Ph57,2,[],Los Angeles Classical V.R. Trio,0
4IAV5e7hSwQLWfFKe1X8R0,22,[],Vladimir Roscoff,4
28EGJCxa3QWVuUzlNardeH,256,[],Nuremberg Symphonic Orchestra,5
6cyvqfR2Ux1HJE0ZlcNjLe,27,['hungarian classical piano'],Imre Rohmann,4
46Wf2nmgLfL7Dg4BUXz3N1,68,[],Adolf Drescher,8
05v7giKNJtkJczeWxFZMZu,72,[],Jean-Louis Morville,4
1BhhA7zoTj1snlwxrAkWjT,9,[],"Royal Philharmonic Orchestra, Robert Bachmann",0
61loHhm7C7Pg2EOUnvus7q,78,[],Sylvie Tremblay,9
5i9SOsOTEhfq7CWcTnjh1y,199,[],Lars Hannibal,33
4vi0ku2qN1z97chw9bIlke,2,[],Santiago Jerico,7
11rIv4zGpyaBB9ehpxWqnC,2,[],Verónica Villarroel,1
30Ts23tcwMcGY9ZFYTPYAX,62,[],Victor Pablo Pérez,20
1tY7Asjs1YEYs5XSN9IYbB,2340,"['classical soprano', 'spanish classical']",Maria Bayo,22
48vIVFzX0bGhevbj0Vct41,1,[],El Camborio,0
4CnGG1RyZ7LaO2gpkjbMWf,257,[],Argentina Coral,7
1NpSHfikrqsUb3hBP5qB0z,0,[],La Nevada,0
6ylbkTqM8mbdrFV8d3QzBS,158,[],Arte 4,3
0i6VWY6TYJGubvsBAWijnY,129,[],El Chele,5
0IHPWJzhVjexoCd97SJfjU,2383,[],Susana Estrada,28
3QfFPmGNgwLNytVUc1jN68,14133,"['beach music', 'southern soul', 'southern soul blues']",Ms. Jody,28
2e8GVBzPDeHTvAk97qaKEB,2480,['southern soul blues'],Rue Davis,20
7rbeVmgKEgXeBkpwtUyATz,18462,"['memphis soul', 'southern soul', 'southern soul blues']",Carl Sims,29
5wxu3Jfe984jGPJrM18Txg,19070,"['southern soul', 'southern soul blues']",Theodis Ealey,33
6QiSpmkvVxkrB0Prr35zko,26906,"['southern soul', 'southern soul blues']",J. Blackfoot,32
3shtTHtmebW7LPnzO5KAJc,51207,"['southern soul', 'southern soul blues']",Mel Waiters,40
5D6Mis1jMAumo3M0JyRK2N,7063,['southern soul blues'],Ronnie Lovejoy,21
0hGzB35FiKuH87AIIHwrVb,73141,"['quiet storm', 'southern soul', 'southern soul blues']",Marvin Sease,41
7lygNeMvF5ESbzayoLyTSy,901,['deep disco'],Amant,14
5BOuiEyaWRTEriA1fK3J4M,633,['deep disco'],USA-European Connection,11
5qfqUrD7qJkFuhQu8eEjq6,119,['deep disco'],Double Discovery,1
6y5O2aH0S0IVORs5FRuBoB,1411,['deep disco'],Celi Bee,16
1G7Gs25nQHYufaqCakA6SR,164,['deep disco'],Tangerue,4
5mAfAY0v1caRTDATYJK2pn,250,[],Rice & Beans Orchestra,7
61hw6eY1YkVgf8LOakJu7U,240,['deep disco'],Karen Silver,9
3pFt3cs4yJ79KEqdEcp3mL,176,['deep disco'],The Charlie Calello Orchestra,7
2EyQW1MFkjw3Rwfhqvla0z,274,[],Rey Roig y Su Orquesta,8
7ib9jRPvGJ6VPCTg35G2L9,64131,"['melodic metalcore', 'metalcore', 'nintendocore', 'post-hardcore', 'screamo']","Drop Dead, Gorgeous",38
2l7ALCv1HxcE32kc3b7vag,42995,"['metalcore', 'progressive post-hardcore', 'screamo']",Greeley Estates,35
1YITexXsar0m4s4AROHCKE,11645,['emo rap'],If I Die First,41
1NpKmfDYMhw1KJIIUCsX4O,52260,['electra'],Mija,42
2owo11kDvRW2UJchxJlQIS,22044,"['electropowerpop', 'screamo']",EATMEWHILEIMHOT!,26
1Oxnh3BSN2UJ7nKU8B70Km,2611,['dutch cabaret'],Freek De Jonge,19
7BbAsA0xSOBnMDmgEBXf7J,1385,['dutch cabaret'],Micha Wertheim,26
1UZtomtmgNIaDY3k1tpuN5,991,['dutch cabaret'],Hans Dorrestijn,19
43qWkDqdcfibrUpRr6MWZ9,1251,['dutch cabaret'],Peter Pannekoek,30
2QQmM6BzMusl0RkjVz84NR,6043,['dutch cabaret'],Theo Maassen,27
2p2cy4Av12ZHUtEpzik19W,776,['dutch cabaret'],Dolf Jansen,28
5WgTESYm9oWZzQGRsewXUF,1383,['dutch cabaret'],Kees Torn,28
2IQSyh5wupnUqtXz1MiEl6,157,[],The Dameans,11
12rwvgazHnzlAOtZXGnm8X,241,[],Joe Wise,10
5tMtVzMnALuveeahWmmCTt,308,['rosary'],John Foley,12
3Ki5vTxv9mywIUenEFLxHb,887,['rosary'],Christopher Walker,25
29lnEdxtgHW9mHnfR52a4N,1279,[],2nd Chance,19
1AnI86gGL9aIHjVXu0473B,70,[],Barry Patterson,6
36T1x2XC0wVQVqjn7kZuHu,40,[],Christopher Johnson,0
48YUgCDUD0rUqSVwh3Q1FF,5,[],Adriana Blagoeva,4
0lDGMxzfOAyhTtNq70vme4,15,[],Tenor Und Meo Sopran,0
3jz1ZNYCoYWPFLFdtfVPOH,5,['catalan folk'],Coral Barceloneta,0
5BkwaUt9vYMKN1EJtuXPIR,21,['catalan folk'],Coral Sant Marçal,0
1pKqokdBANNWjHuzy7u0bv,33,[],Claudio Monteverdi - Marco Mencoboni,0
33QzasNvd1dhxqGkdwv1bC,16,[],F. Estop...,0
3bURSfHDKA5FI7RlBkBimS,0,[],"Bruna Cusi, Merce Estrada, Aina Huguet, Laia Oliveras, Catia Pino",0
1DwtRgUjzRqPg3rvrNwrM1,815,['rock catala'],Clara Andrés,9
2BdTfoprmMOi0mXLjuWtlw,195,['catalan folk'],Els Castellers,0
7lCPIWfJklcSkisGuUrj0B,300,['catalan folk'],Santi Vendrell,7
7zLXeFPtnxEfbVbso2IzsJ,95,['rock catala'],Gerard Sesé,0
4Wga6BV44X4AtjO7vllusg,112,[],Immigrasons,1
5ccCYwysHnBfSh0PloeQm2,2,[],Choeur d'enfants de Sofia,0
5CZOpF3MG1FAXjIYtjJqu5,35,['catalan folk'],Ciutat de Barcelona,0
67PF7SlvRYxfN7RUcXe9GQ,65,['catalan folk'],Txill.cat,0
0ZXk1se742ZidikfzJVZcQ,27,[],Marcel Casellas I La Principal De La Nit,0
2FJ6xhCpQbRFkQ2PuajXvl,72,[],Escola De Danses De Xátiva,1
3L2tOP2vRYfjXVW4W1tKEJ,8125,['australian alternative pop'],Nina Las Vegas,34
0gOlGdYlQ1Z0tacM4v6Bc7,3009,['bmore'],Blaqstarr,22
2OvUjjcJMGyNzBfdx2DRzr,328,[],Laces,25
6DpWtzfwV8fcwP6fXckDVu,18614,[],Starrah,53
7d96RW5Vix23AiCHr3mf3D,44471,"['electra', 'nu disco']",Anna Lunoe,45
31iYRMOM5mUFDxPMMljOZ9,6158,"['electropop', 'escape room', 'hyperpop']",SONIKKU,41
3jPpdYSQPkY5RN3AuqvQTv,119,[],Jodphur Sikh Temple Congregation,13
0gpPiUExzYFiIjihtpbPNt,59,[],Udaipur Convent School Nuns and Students,11
4M3ny101XvRbB5MSViSl5Q,62,[],Narlia Village Troubadour,11
79FVJJL5I7Eru2ZvOsNsxf,140,[],Jyotirindra Moitra,21
7FAuOtJugj1JDchuXHA2WB,342,[],Kisore Kumar,14
3ifO5QUjKyYniVW0G6CHS4,263,[],Fritz Reiner and The Chicago Symphony Orchestra,11
6hpyvq7Tjnmf12JUTSMRcS,40,[],Chicago Symphony Orchestra conducted by Fritz Reiner,0
7fB7WeBN5VZrdyzFUA9ASe,55,['string quartet'],Ysaye Quartet,0
2iTZOJLFH5tqZcCRZAdNm9,603,"['quatuor a cordes', 'string quartet']",Quatuor Ysaÿe,21
5ymlz6QiXZ1Gqv7u7I5zk2,19,[],Anna Maccianti,2
0umhLdb3RAEQmw7KLHP7km,64,['italian tenor'],Ugo Benelli,14
3hHho372qQLimdjBqgeKmm,64,['italian baritone'],Mario Basiola,10
19AxGCHyL3l5Howh6sqeQX,2298,['sertanejo tradicional'],Palmeira E Biá,14
4MTWw7JCOrzp514PvYh4l8,1475,[],Godewind,19
1kdhISCFI1Os37aC99A4Sp,139,[],Fiede Kay,7
1f81RaxRAUSGhGMzUOHEIb,502,['deep chill'],Placid Larry,12
6H8GXZp4q5YwPuNQWV4RkK,763,['deep chill'],The Diventa Project,20
0LurxDVueuha5DdlNAuQHk,315,['deep chill'],For Found Future,12
0QfjiTH9CNIHZtFuuYZYaj,865,[],Gushi & Raffunk,19
68OQSM9y18S49MXQSh8IQa,542,[],MAN IN A ROOM,19
0a7xCtocbYw2R2GfVs5HST,506,[],Mo'jardo,18
0uBexDOnd7A0T9EO71hkIl,1469,"['chill lounge', 'deep chill']",Faro,26
6Mpfs0gPZ1OumEoZMjr6vt,612,['deep chill'],Aqualise,15
18kL4r5ZeaIscCtZIiqaGF,494,[],Xemplify,12
4TsTehffZj6pLWbA664hPW,497,['deep chill'],Johannes Huppertz,19
3k0hy9avefAX5Vcsa6AAcx,1099,['deep chill'],Smooth Deluxe,19
7k9Vryg734rYD4geW5sMoh,256,[],Lo Tide,6
62tNQnemDkSLallpzitBSJ,1207,[],PNFA,18
6u27Wk2BWd11kxYO01Tqbh,299,[],Stepo Del Sol,11
7fXdOGjhQjB0xEuq3vZoCm,111,['coverchill'],Gushi,13
0xfaXLGoGFTU4aLYFwZ9ID,1703,"['chill lounge', 'deep chill']",Mirage Of Deep,26
6XK8Ub7BU6kS8RVQYyGkQh,259,['deep chill'],Richard Bonnée,12
11o5H6ecUHPM9uGsCpwe9O,1402,['deep chill'],Krystian Shek,21
1WU8HgaC191SUbTXYbv7EG,1489,[],Eskadet,23
6LJkyGzfp0kNFRaVQih7Dx,241,[],Bernon,13
5LP4nRFZbdswDSBbCYP4gH,197,['northern soul'],Rose Batiste,18
3VPaAT89xeuH29m2YoZWsV,1,[],Doni Burdick,0
6eo9hIDHK3zCGer1LXBHUr,904,['japanese psychedelic'],The Tempters,10
2kM8PtAtZKFK9jSYzAJ9qF,1074,[],Nuestro Pequeño Mundo,5
5nrvBnWw9e0BlkgrONtuge,117,[],Marco Maiero,8
1lwNMMIyUbFOpPwhhLauMb,234,[],Oscar Danilo,13
4oTLaIdxZgznFluYrWu4sm,248,[],El Rey del Monte,22
33EVajRmSFqtaS6ZyTQJv4,1226,['musica nicaraguense'],Fuzion 4,24
4Ny1idLboDEaEGJj8zTJJq,29,[],Ernst-August Quelle,3
4DgrTAyihF1qGxV9oYQZKL,22,[],Jan Hanuš,1
4on8NHQGqiFYp7wa9OBQAf,735,['classical piano trio'],Eroica Trio,16
7xZfAvnNaJjXv8PzTVVRVt,1439,[],The Swingfield Big Band,21
1skRNiuKG8WekYPdwttNZK,1307,['viola'],Nils Mönkemeyer,26
2guRkkGBMKiboUZJr0NhZF,1507,[],Peter Thomas Sound Orchester,30
37eA5gzWdvVj1UtR4L1U4B,51,['japanese classical performance'],Joji Hattori,24
2tluUGILalhnjEZN3qdgpd,95,[],Karen Tobin,0
5N55qNrBe37d6K8rooWoFr,114,[],Street Light Suzie,1
3DpIeSvjWPiwFxLKjyJH88,104,[],Edmund Meisel,0
0Q5HsTNgfbZiH8ymRehcXM,131,[],Bruno Letort,2
5pBKOQFDb7DVXThxQO95TS,104,[],Cyd Charisse,3
67xL1vwvRgmDAmVIug095a,54,[],Tom Arnold,0
08GWNoiZUMoodW586us2U9,75,['classic latvian pop'],Arnolds Liniņš,2
2WgxMq9bv7NBPXO4vyNB6J,217,['musica nicaraguense'],Camilo Zapata,7
4QhELGPQcat7Dx4XugeQ5I,1111,['musica nicaraguense'],Carlos Mejía Godoy y los de Palacagüina,21
0PKCsM6dEBFB7Cd48NhdYg,1469,['musica nicaraguense'],Mokuanes,23
6LJeNU83oZ6OBUDD4rg3Xk,86,['musica nicaraguense'],Calos Mejia Godoy,9
2bTOQ2X72aOwa4U9QBGY0B,166,['musica nicaraguense'],Frank Fernandez y sus teclados,6
7ouPVAW0rk3Nhwqmqyf2wW,174,['musica nicaraguense'],Cantores De Maria,7
5sZ0XditNvAzDrZKRGU1oK,218,['musica nicaraguense'],Carla Kjaerby,4
0jezLntH5iNv6WzbLvQxeN,20,[],Rondalla de Marimba Sones de mi tierra,4
4kS0jowZmyMvIqhEYvV4ZX,199,[],Vuelta en U,7
4aaYaDrjQYao2sRp1Xk4Fd,982,['deep latin christian'],Misioneros Servidores de la Palabra,27
1C3mZQpWM4vXT73463fJHd,1525,[],Ken Lazarus,20
7ljvW3zq6nas2gj6HrPiAG,3,[],Erika Kralj,14
7lAustDmlIreR4FOn7izwt,111,['environmental'],Steven Feld,22
5gginFulRUbB3RjAgkuAYL,3,[],Julius Aston,15
7CnrUrYOOlUFgtMJCOBPO9,20,[],Yùhé 愈合,52
4Jph11550XIgb0M4wPQofe,1,[],Emma Rakov,6
111w4d9SpTVkOaZzTHSBtL,42,['water'],Aussie Main,23
3jEaVZozqMuosRcleA8WvX,118,['sound'],Naturalis,20
6evK56MPQbVzQaWuGcS4Rm,3497,"['background music', 'focus']",Julius Aston,47
0geYVzqYdOb2eJiOyMBsuc,89,['sound'],Bank Side,33
0lGsgJ5FvGkpj4ewx5V3zD,32,[],Brendan Rincon,0
0kC3F2q6vSe1TPv24eNdVD,5,[],Usma,1
2zB8pmQsogJzdU8Q25HXyM,50,[],Libardo Alvarez,2
6CwbHkksy7Ucf2o1zE8RM3,17,[],Antonio Posada,1
1tU6YgFvedzAcs75jbrfGS,502,[],Los Alegres Del Valle,11
